date,depth_group,mean_temp,std_temp,measurement_count
2014-02-18,Surface,20.84009367902427,0.03761196684913036,10
2014-02-18,Mid-Depth,20.603,0.09189970378382974,10
2014-02-18,Lower Photic,20.479999999999997,0.008164965809277086,10
2014-02-18,Deep,20.439224884730006,0.029828503514707512,4
2014-03-26,Surface,22.4,0.17638342073764007,10
2014-03-26,Mid-Depth,21.964999999999996,0.17958284996068025,10
2014-03-26,Lower Photic,21.520000000000003,0.13984117975602053,10
2014-03-26,Deep,20.970493909037344,0.27157683452823195,4
2014-04-22,Surface,22.290684832804295,0.0879468749023964,10
2014-04-22,Mid-Depth,22.048,0.054731668671396345,10
2014-04-22,Lower Photic,21.841500000000003,0.17298121285272527,10
2014-04-22,Deep,20.66583628372934,0.22290851801288852,4
2014-05-19,Surface,22.9155,0.15004536351087677,10
2014-05-19,Mid-Depth,22.598999999999997,0.04794672969962509,10
2014-05-19,Lower Photic,22.400000000000002,0.12229290885229462,10
2014-05-19,Deep,20.900583333333334,0.5401156511958028,4
2014-06-24,Surface,23.541,0.06773313648265337,10
2014-06-24,Mid-Depth,23.133,0.1624157901464292,10
2014-06-24,Lower Photic,22.6535,0.16448657493343805,10
2014-06-24,Deep,20.949666666666666,0.5549089348045558,4
2014-07-22,Surface,23.356,0.020110804171998127,10
2014-07-22,Mid-Depth,23.296,0.01074967699773095,10
2014-07-22,Lower Photic,22.988,0.28739442505997825,10
2014-07-22,Deep,20.967416666666665,0.5349423904600482,4
2014-08-12,Surface,23.23,0.04294699575575107,10
2014-08-12,Mid-Depth,22.876,0.06818276093624343,10
2014-08-12,Lower Photic,22.721999999999998,0.06828046735503712,10
2014-08-12,Deep,21.095705198934674,0.7502511551362221,4
2014-09-08,Surface,23.407999999999998,0.08740709353364852,10
2014-09-08,Mid-Depth,23.258,0.03119829055145983,10
2014-09-08,Lower Photic,22.980999999999998,0.15623699945915506,10
2014-09-08,Deep,21.137416666666667,0.7273720009580914,4
2014-10-07,Surface,23.491999999999997,0.017511900715418836,10
2014-10-07,Mid-Depth,23.288,0.0897898781724431,10
2014-10-07,Lower Photic,23.0245,0.0599281977777474,10
2014-10-07,Deep,21.243615345840244,0.9061771205724548,4
2014-11-11,Surface,22.344,0.043767060165786326,10
2014-11-11,Mid-Depth,22.247999999999998,0.022997584414213776,10
2014-11-11,Lower Photic,22.201,0.012866839377079326,10
2014-11-11,Deep,21.231829746720468,0.7137141904724285,4
2014-12-08,Surface,21.139,0.003162277660168874,10
2014-12-08,Mid-Depth,21.133,0.004830458915397235,10
2014-12-08,Lower Photic,21.1315,0.0033747427885530874,10
2014-12-08,Deep,21.11,0.0282842712474613,4
2015-01-13,Surface,20.436,0.011737877907772018,10
2015-01-13,Mid-Depth,20.357,0.041912607490666845,10
2015-01-13,Lower Photic,20.237000000000002,0.031640339933557776,10
2015-01-13,Deep,20.193666666666665,0.008717797887081406,4
2015-02-10,Surface,20.526844270583794,0.12550860661076535,10
2015-02-10,Mid-Depth,20.323999999999998,0.010517475169954866,10
2015-02-10,Lower Photic,20.224999999999998,0.0397911212877112,10
2015-02-10,Deep,20.16975,0.015607156478147087,4
2015-03-10,Surface,20.569,0.03071373199943829,10
2015-03-10,Mid-Depth,20.451999999999998,0.04211096452627667,10
2015-03-10,Lower Photic,20.3695,0.018922355972646975,10
2015-03-10,Deep,20.301916666666664,0.0145459043491074,4
2015-04-14,Surface,22.049,0.2574857061836425,10
2015-04-14,Mid-Depth,21.4505,0.07661048666251011,10
2015-04-14,Lower Photic,21.241000000000003,0.10450412006763657,10
2015-04-14,Deep,20.498583333333332,0.1748547280628284,4
2015-06-09,Surface,23.843,0.014944341180973486,10
2015-06-09,Mid-Depth,23.772,0.05411920998027331,10
2015-06-09,Lower Photic,22.211000000000002,0.7629394908291659,10
2015-06-09,Deep,20.65025,0.2566945691904127,4
2015-07-14,Surface,22.839999999999996,0.018856180831641284,10
2015-07-14,Mid-Depth,22.804000000000002,0.015055453054181142,10
2015-07-14,Lower Photic,22.655,0.05661762583821006,10
2015-07-14,Deep,20.81575,0.4612178223243657,4
2015-08-10,Surface,23.6,0.05830951894845345,10
2015-08-10,Mid-Depth,23.41,0.08511430223202489,10
2015-08-10,Lower Photic,22.787,0.24097256644227694,10
2015-08-10,Deep,20.982462123029322,0.6448661623861459,4
2015-09-09,Surface,23.728500000000004,0.06101229384312564,10
2015-09-09,Mid-Depth,23.604499999999998,0.058044523141004854,10
2015-09-09,Lower Photic,23.267000000000003,0.2680402125718374,10
2015-09-09,Deep,20.990503868552235,0.6737467801308171,4
2015-10-06,Surface,23.903,0.08014570065407943,10
2015-10-06,Mid-Depth,23.627000000000002,0.0654980915752515,10
2015-10-06,Lower Photic,23.235000000000003,0.3080133474741348,10
2015-10-06,Deep,20.992541666666664,0.6028886540371016,4
2015-11-11,Surface,23.53,0.04830458915396548,10
2015-11-11,Mid-Depth,23.5,0.0,10
2015-11-11,Lower Photic,23.41,0.09944289260117546,10
2015-11-11,Deep,21.587623605548295,1.0662861872731397,4
2016-01-19,Surface,21.549,0.005676462121975591,10
2016-01-19,Mid-Depth,21.5345,0.010124228365658424,10
2016-01-19,Lower Photic,21.51,0.004714045207910216,10
2016-01-19,Deep,21.1755,0.36657377611243996,4
2016-02-16,Surface,20.9,0.011547005383792955,10
2016-02-16,Mid-Depth,20.811,0.030349812373573995,10
2016-02-16,Lower Photic,20.686,0.03864367132317201,10
2016-02-16,Deep,20.634,0.013241349377359993,4
2016-03-01,Surface,21.147,0.07944949478896829,10
2016-03-01,Mid-Depth,20.7975,0.048376417578999534,10
2016-03-01,Lower Photic,20.732499999999998,0.005400617248672143,10
2016-03-01,Deep,20.642,0.035655761572757474,4
2016-04-12,Surface,22.469,0.056263270039658815,10
2016-04-12,Mid-Depth,22.261000000000003,0.1106997942384919,10
2016-04-12,Lower Photic,21.310999999999996,0.5251550035730189,10
2016-04-12,Deep,20.71108333333333,0.051197782793426995,4
2016-05-17,Surface,23.731,0.021317702607093234,10
2016-05-17,Mid-Depth,23.500999999999998,0.1457890408928067,10
2016-05-17,Lower Photic,21.894,0.7959369042553284,10
2016-05-17,Deep,20.7835,0.15546382215808316,4
2016-06-14,Surface,23.969,0.02923088169119183,10
2016-06-14,Mid-Depth,23.883500000000005,0.03283375634245312,10
2016-06-14,Lower Photic,23.028,0.884279995878631,10
2016-06-14,Deep,20.815083333333334,0.13056866364455902,4
2016-07-12,Surface,23.887999999999998,0.006324555320336625,10
2016-07-12,Mid-Depth,23.694499999999998,0.04786845400562711,10
2016-07-12,Lower Photic,22.483999999999998,1.0333247311469906,10
2016-07-12,Deep,20.810166666666667,0.14183362710506112,4
2016-08-09,Surface,23.554499999999997,0.08180091007371999,10
2016-08-09,Mid-Depth,23.322,0.057503623074260886,10
2016-08-09,Lower Photic,23.054000000000006,0.22501604881035078,10
2016-08-09,Deep,21.001083333333334,0.41658642560698045,4
2016-09-06,Surface,23.696999999999996,0.004830458915395518,10
2016-09-06,Mid-Depth,23.621999999999996,0.04442221666388724,10
2016-09-06,Lower Photic,23.374,0.12312595177297145,10
2016-09-06,Deep,21.0575,0.5761009749456535,4
2016-10-11,Surface,23.464999999999996,0.0070710678118649055,10
2016-10-11,Mid-Depth,23.409,0.024698178070456978,10
2016-10-11,Lower Photic,23.3635,0.038589722293204176,10
2016-10-11,Deep,21.251349573056338,0.9670881376020203,4
2016-11-08,Surface,22.714,0.010749676997730658,10
2016-11-08,Mid-Depth,22.659,0.03212821536005755,10
2016-11-08,Lower Photic,22.596999999999998,0.015846485765339778,10
2016-11-08,Deep,21.20645264725599,0.8367543028504001,4
2016-12-05,Surface,21.664499999999997,0.009559753599800463,10
2016-12-05,Mid-Depth,21.625,0.03333333333333369,10
2016-12-05,Lower Photic,21.546750000000003,0.021017519147394186,10
2016-12-05,Deep,21.203750000000003,0.3672722650387134,4
2017-02-07,Surface,20.512500000000003,0.015500896031448724,10
2017-02-07,Mid-Depth,20.504,0.01173787790777343,10
2017-02-07,Lower Photic,20.463,0.02406010991015781,10
2017-02-07,Deep,20.345999999999997,0.03656045222185662,4
2017-03-13,Surface,20.990000000000002,0.10011104945120772,10
2017-03-13,Mid-Depth,20.618,0.054934304198540874,10
2017-03-13,Lower Photic,20.538,0.020976176963402923,10
2017-03-13,Deep,20.432166666666667,0.05015863723117831,4
2017-04-18,Surface,21.621000000000002,0.00316227766016775,10
2017-04-18,Mid-Depth,21.455,0.10480139948175078,10
