date,depth_group,mean_temp,std_temp,measurement_count
2014-02-14,Surface,21.0925,0.24294089358890977,10
2014-02-14,Mid-Depth,20.53114285714286,0.011098660825021058,10
2014-02-14,Lower Photic,20.49678571428571,0.010813036978919633,10
2014-02-14,Deep,20.385451515278223,0.07482996252078893,45
2014-02-19,Surface,20.699999999999996,3.744889033148481e-15,10
2014-02-19,Mid-Depth,20.695,0.007071067811864906,10
2014-02-19,Lower Photic,20.54475,0.037573076944949116,10
2014-02-19,Deep,20.386923459901304,0.07712061045386996,45
2014-03-26,Surface,22.39,0.03162277660168311,10
2014-03-26,Mid-Depth,22.160000000000004,0.20655911179772873,10
2014-03-26,Lower Photic,21.21,0.26853512081497094,10
2014-03-26,Deep,20.46064777955452,0.1612396430464327,45
2014-04-23,Surface,22.378426842413838,0.13593531226829755,10
2014-04-23,Mid-Depth,22.244999999999997,0.030641293851417083,10
2014-04-23,Lower Photic,22.060000000000002,0.04546060565661942,10
2014-04-23,Deep,20.551576590406558,0.38325816727731554,45
2014-04-27,Surface,22.720068279303987,0.040076375735579095,10
2014-04-27,Mid-Depth,22.615000000000002,0.13672762867995789,10
2014-04-27,Lower Photic,21.985,0.23754531731393483,10
2014-04-27,Deep,20.553564672861036,0.3111224813187701,45
2014-06-25,Surface,23.677,0.01636391694484448,10
2014-06-25,Mid-Depth,23.541,0.10268073496685347,10
2014-06-25,Lower Photic,22.855,0.33093302444250977,10
2014-06-25,Deep,20.646584343974386,0.43012128762919666,45
2014-07-23,Surface,23.241999999999997,0.012292725943057628,10
2014-07-23,Mid-Depth,23.255000000000003,0.005270462766948123,10
2014-07-23,Lower Photic,23.134999999999998,0.19744197459844526,10
2014-07-23,Deep,20.727665051697905,0.4922309159327093,45
2014-08-13,Surface,23.385,0.02592724864350737,10
2014-08-13,Mid-Depth,23.197,0.08433399209228869,10
2014-08-13,Lower Photic,22.877000000000002,0.09104943712072015,10
2014-08-13,Deep,20.800260386416195,0.6584551950711528,45
2014-09-09,Surface,23.437,0.04243949942107103,10
2014-09-09,Mid-Depth,23.381999999999998,0.006324555320336998,10
2014-09-09,Lower Photic,23.177,0.23504373115562074,10
2014-09-09,Deep,20.797278106812982,0.6558185650728793,45
2014-09-25,Surface,23.57,0.11518101695447343,10
2014-09-25,Mid-Depth,23.415999999999997,0.05059644256269384,10
2014-09-25,Lower Photic,23.128999999999998,0.1770404850121386,10
2014-09-25,Deep,20.831864766622626,0.6601059438607999,45
2014-10-08,Surface,23.695,0.18822268135848533,10
2014-10-08,Mid-Depth,23.625999999999998,0.10996969279457565,10
2014-10-08,Lower Photic,23.095,0.18032378286478665,10
2014-10-08,Deep,20.859253915239062,0.6363324799646297,45
2014-11-12,Surface,22.407999999999998,0.0063245553203377484,10
2014-11-12,Mid-Depth,22.394000000000002,0.026331223544175518,10
2014-11-12,Lower Photic,22.319,0.016633299933166142,10
2014-11-12,Deep,20.88588826848705,0.6929122244052924,45
2014-12-09,Surface,21.077999999999996,0.007888106377466087,10
2014-12-09,Mid-Depth,21.080999999999996,0.003162277660168874,10
2014-12-09,Lower Photic,21.080999999999996,0.003162277660168874,10
2014-12-09,Deep,20.700735743461358,0.359230154339558,45
2015-01-14,Surface,20.418,0.0042163702135584995,10
2015-01-14,Mid-Depth,20.420000000000005,3.744889033148481e-15,10
2015-01-14,Lower Photic,20.419000000000004,0.003162277660168873,10
2015-01-14,Deep,20.39370549971461,0.05231001974818498,45
2015-02-11,Surface,20.708000000000002,0.009189365834726447,10
2015-02-11,Mid-Depth,20.678,0.028596814119370255,10
2015-02-11,Lower Photic,20.449,0.058774522069043315,10
2015-02-11,Deep,20.3200354422918,0.026943355120994467,45
2015-03-11,Surface,20.869,0.008755950357709012,10
2015-03-11,Mid-Depth,20.833000000000002,0.051865209919560416,10
2015-03-11,Lower Photic,20.547000000000004,0.09055998625834201,10
2015-03-11,Deep,20.328823322750207,0.04483695566684289,45
2015-04-14,Surface,22.204,0.11758684733704965,10
2015-04-14,Mid-Depth,21.904999999999994,0.18632409040880002,10
2015-04-14,Lower Photic,21.214,0.22272055236202207,10
2015-04-14,Deep,20.41555889139692,0.152220750274915,45
2015-05-05,Surface,23.314999999999998,0.011785113019775794,10
2015-05-05,Mid-Depth,23.281,0.06756889488185745,10
2015-05-05,Lower Photic,21.689999999999998,0.609662930551701,10
