date,depth_group,mean_chlorophyll_a,std_chlorophyll_a,measurement_count
2014-02-14,Surface,1.9441533893238756,0.22579307148523756,10
2014-02-14,Mid-Depth,2.4719841428370346,0.11434495587000186,10
2014-02-14,Lower Photic,2.588374497214089,0.1916172392594084,10
2014-02-14,Deep,0.9016802963061861,0.5615867380488914,45
2014-02-19,Surface,4.042377,0.24659924920584997,10
2014-02-19,Mid-Depth,4.672629550478225,0.5052036848231313,10
2014-02-19,Lower Photic,3.5271640222497234,0.3224134430386672,10
2014-02-19,Deep,1.4516945030520643,1.1070544373368465,45
2014-03-26,Surface,2.8564000000000003,1.6629201367083024,10
2014-03-26,Mid-Depth,0.9003333333333334,0.2837917598574049,10
2014-03-26,Lower Photic,1.8115259338105907,0.24760524157529554,10
2014-03-26,Deep,0.9631665718843717,0.5518917480601405,45
2014-04-23,Surface,0.550778,0.1498927303700142,10
2014-04-23,Mid-Depth,0.7449999999999999,0.038369548110737804,10
2014-04-23,Lower Photic,0.8109999999999999,0.02424412872795755,10
2014-04-23,Deep,0.4356311534713738,0.37382934529473477,45
2014-04-27,Surface,0.7350349766823602,0.07638622697402345,10
2014-04-27,Mid-Depth,0.9470000000000001,0.35437111745864514,10
2014-04-27,Lower Photic,1.074,0.04141926551202414,10
2014-04-27,Deep,0.4957026678246303,0.3778412523998699,45
2014-06-25,Surface,0.359,0.05363456596884762,10
2014-06-25,Mid-Depth,0.5690000000000001,0.05952590472502987,10
2014-06-25,Lower Photic,0.7990000000000002,0.07202622979011032,10
2014-06-25,Deep,0.2317278857147314,0.1666896174114853,45
2014-07-23,Surface,0.5650000000000001,0.06096447052723961,10
2014-07-23,Mid-Depth,0.712,0.014757295747452423,10
2014-07-23,Lower Photic,0.7150000000000001,0.020138409955990973,10
2014-07-23,Deep,0.33328202934473755,0.27247867826841826,45
2014-08-13,Surface,0.47400000000000003,0.09535897091167318,10
2014-08-13,Mid-Depth,1.048,0.27911765738961525,10
2014-08-13,Lower Photic,1.269,0.05685263601823778,10
2014-08-13,Deep,0.4160724588146356,0.3744436863071563,45
2014-09-09,Surface,1.1949999999999998,0.5567215541802643,10
2014-09-09,Mid-Depth,2.1220000000000003,0.02347575581554538,10
2014-09-09,Lower Photic,2.2159999999999997,0.4645475696249464,10
2014-09-09,Deep,0.44928455370405884,0.2505028266040639,45
2014-09-25,Surface,1.585,0.803122378940816,10
2014-09-25,Mid-Depth,2.908333333333333,0.2618134761548692,10
2014-09-25,Lower Photic,2.6536666666666666,0.7126276363909473,10
2014-09-25,Deep,0.3839018416072064,0.24904204682020434,45
2014-10-08,Surface,2.211,0.3800131576669419,10
2014-10-08,Mid-Depth,3.1979999999999995,0.4180058479123095,10
2014-10-08,Lower Photic,3.3862499999999995,0.5114810331011526,10
2014-10-08,Deep,0.38368439246558017,0.30968976161921485,45
2014-11-12,Surface,1.8090000000000004,0.3382454729926182,10
2014-11-12,Mid-Depth,2.3025,0.30313638294778583,10
2014-11-12,Lower Photic,2.907,0.05417051268397268,10
2014-11-12,Deep,0.5591865751662317,0.5539316342667215,45
2014-12-09,Surface,2.5694999999999997,0.46176262540641194,10
2014-12-09,Mid-Depth,3.0355000000000003,0.21884101281270132,10
2014-12-09,Lower Photic,3.382,0.12044362443345293,10
2014-12-09,Deep,1.8415138956917771,1.6253863406237212,45
2015-01-14,Surface,1.9629999999999999,0.1929334945864335,10
2015-01-14,Mid-Depth,2.3369999999999997,0.0573585215987999,10
2015-01-14,Lower Photic,2.437,0.22141213456658904,10
2015-01-14,Deep,1.7611627563433476,1.1695543170366642,45
2015-02-11,Surface,5.936,0.31113412613283753,10
2015-02-11,Mid-Depth,6.584999999999999,0.2368426575692066,10
2015-02-11,Lower Photic,4.25,1.1998611030726292,10
2015-02-11,Deep,0.9325759620141613,0.46167779424774097,45
2015-03-11,Surface,1.9279999999999997,0.6273542327372418,10
2015-03-11,Mid-Depth,3.211,0.38466291159345684,10
2015-03-11,Lower Photic,5.943999999999999,0.965185071487444,10
2015-03-11,Deep,2.3650753012691674,1.6875532790639787,45
2015-04-14,Surface,0.29000000000000004,0.06306962642808167,10
2015-04-14,Mid-Depth,0.642,0.13036700332352338,10
2015-04-14,Lower Photic,0.8020000000000002,0.013984117975601992,10
2015-04-14,Deep,0.4519634340560416,0.32988611537566087,45
2015-05-05,Surface,0.535,0.11404190263037335,10
2015-05-05,Mid-Depth,0.729,0.0369534241384416,10
2015-05-05,Lower Photic,0.9530000000000001,0.19872090982078358,10
2015-05-05,Deep,0.5010047625250149,0.4352060816204347,45
2015-06-09,Surface,0.29800000000000004,0.03765338999051449,10
