date,depth_group,mean_temp,std_temp,measurement_count
2014-02-14,Surface,21.0925,0.24294089358890977,10
2014-02-14,Mid-Depth,20.531083333333335,0.011187584057205808,10
2014-02-14,Lower Photic,20.492916666666666,0.012615209808740396,10
2014-02-14,Deep,20.348366273007663,0.06759583886059412,23
2014-02-19,Surface,20.699999999999996,3.744889033148481e-15,10
2014-02-19,Mid-Depth,20.695,0.007071067811864906,10
2014-02-19,Lower Photic,20.54475,0.037573076944949116,10
2014-02-19,Deep,20.357839970640836,0.055668125718041694,23
2014-03-26,Surface,22.39,0.03162277660168311,10
2014-03-26,Mid-Depth,22.160000000000004,0.20655911179772873,10
2014-03-26,Lower Photic,21.21,0.26853512081497094,10
2014-03-26,Deep,20.418515486747932,0.12777249977732166,23
2014-04-23,Surface,22.358576289330568,0.1396940494339114,10
2014-04-23,Mid-Depth,22.244999999999997,0.030641293851417083,10
2014-04-23,Lower Photic,22.060000000000002,0.04546060565661942,10
2014-04-23,Deep,20.41245543105712,0.2231067030350677,23
2014-04-27,Surface,22.703081045939033,0.05439304217939438,10
2014-04-27,Mid-Depth,22.615000000000002,0.13672762867995789,10
2014-04-27,Lower Photic,21.985,0.23754531731393483,10
2014-04-27,Deep,20.42820310067853,0.20667551748650126,23
2014-06-25,Surface,23.6775,0.016873713942763446,10
2014-06-25,Mid-Depth,23.541,0.10268073496685347,10
2014-06-25,Lower Photic,22.855,0.33093302444250977,10
2014-06-25,Deep,20.454034100595962,0.26547915727644,23
2014-07-23,Surface,23.241499999999995,0.012920698295543124,10
2014-07-23,Mid-Depth,23.255000000000003,0.005270462766948123,10
2014-07-23,Lower Photic,23.134999999999998,0.19744197459844526,10
2014-07-23,Deep,20.494703106702257,0.3028186803409386,23
2014-08-13,Surface,23.385,0.02592724864350737,10
2014-08-13,Mid-Depth,23.197,0.08433399209228869,10
2014-08-13,Lower Photic,22.877000000000002,0.09104943712072015,10
2014-08-13,Deep,20.52152121127784,0.4054697719280274,23
2014-09-09,Surface,23.437,0.04243949942107103,10
2014-09-09,Mid-Depth,23.3825,0.00634647758822006,10
2014-09-09,Lower Photic,23.177,0.23504373115562074,10
2014-09-09,Deep,20.5280614479473,0.4004856299588314,23
2014-09-25,Surface,23.57,0.11518101695447343,10
2014-09-25,Mid-Depth,23.415999999999997,0.05059644256269384,10
2014-09-25,Lower Photic,23.128999999999998,0.1770404850121386,10
2014-09-25,Deep,20.545345229584626,0.40800065680740605,23
2014-10-08,Surface,23.695,0.18822268135848533,10
2014-10-08,Mid-Depth,23.625999999999998,0.10996969279457565,10
2014-10-08,Lower Photic,23.095,0.18032378286478665,10
2014-10-08,Deep,20.54325216961791,0.39538584760355827,23
2014-11-12,Surface,22.407999999999998,0.0063245553203377484,10
2014-11-12,Mid-Depth,22.394000000000002,0.026331223544175518,10
2014-11-12,Lower Photic,22.315083333333334,0.026650602800492557,10
2014-11-12,Deep,20.52694271276927,0.4205670973795609,23
2014-12-09,Surface,21.077999999999996,0.007888106377466087,10
2014-12-09,Mid-Depth,21.080999999999996,0.003162277660168874,10
2014-12-09,Lower Photic,21.080999999999996,0.003162277660168874,10
2014-12-09,Deep,20.47624050931535,0.24903979757586542,23
