date,depth_group,mean_chlorophyll,std_chlorophyll,measurement_count
2014-02-26,Surface,1.3037142857142858,0.6201898985021295,10
2014-02-26,Mid-Depth,3.678857142857143,0.7681581469824493,10
2014-02-26,Lower Photic,3.4392642838033067,0.9421646355885246,10
2014-02-26,Deep,1.0747927192256945,0.8142861833838526,10
2014-03-26,Surface,0.308530186603779,0.05725535751519694,10
2014-03-26,Mid-Depth,0.7717142857142856,0.1920395367456123,10
2014-03-26,Lower Photic,0.8533608673541968,0.1876820932631001,10
2014-03-26,Deep,0.19974813143293113,0.13341968782355457,10
2014-04-22,Surface,0.35880000000000006,0.20574244957119459,10
2014-04-22,Mid-Depth,0.625,0.12131226923385229,10
2014-04-22,Lower Photic,0.8089999999999999,0.051088159097779196,10
2014-04-22,Deep,0.3638777743769437,0.3388438799217639,10
2014-06-24,Surface,0.6049999999999999,0.11128042655082399,10
2014-06-24,Mid-Depth,0.836,0.05316640543300502,10
2014-06-24,Lower Photic,0.607,0.06783149055645991,10
2014-06-24,Deep,0.2501434220215975,0.12048002748108737,10
2014-07-23,Surface,0.453,0.1277193102949676,10
2014-07-23,Mid-Depth,0.852,0.06844300142778986,10
2014-07-23,Lower Photic,0.78,0.13784048752090222,10
2014-07-23,Deep,0.22073895176413041,0.11236148299880996,10
2014-08-12,Surface,0.6460000000000001,0.18398067531371032,10
2014-08-12,Mid-Depth,0.9400000000000001,0.029439202887759468,10
2014-08-12,Lower Photic,0.9240000000000002,0.028751811537130408,10
2014-08-12,Deep,0.29238933214928575,0.19791175580331047,10
2014-09-08,Surface,1.201,0.6726968939359769,10
2014-09-08,Mid-Depth,1.8659999999999997,0.48797085523169875,10
2014-09-08,Lower Photic,0.907,0.30074167578763594,10
2014-09-08,Deep,0.32893469735071074,0.20457706861182937,10
2014-10-07,Surface,2.056,1.543283976492585,10
2014-10-07,Mid-Depth,3.1676,0.7135705524566812,10
2014-10-07,Lower Photic,1.3874,0.49273030712100063,10
2014-10-07,Deep,0.3094877669037016,0.24797145738409954,10
2014-11-11,Surface,1.207,0.6953983670450262,10
2014-11-11,Mid-Depth,1.932,0.2729590933943522,10
2014-11-11,Lower Photic,1.6949999999999998,0.06867799259345506,10
2014-11-11,Deep,0.44598063697844265,0.42379666675077116,10
2014-12-08,Surface,1.9440000000000002,0.6253567870512889,10
2014-12-08,Mid-Depth,3.4255000000000004,0.19695529667640035,10
2014-12-08,Lower Photic,3.316,0.07691264886581117,10
2014-12-08,Deep,0.8716989077260395,1.2866842142776782,10
2015-01-14,Surface,0.844,0.23773000558523433,10
2015-01-14,Mid-Depth,0.009999999999999998,1.828559098217032e-18,10
2015-01-14,Lower Photic,0.009999999999999998,1.828559098217032e-18,10
2015-01-14,Deep,0.03176408227460468,0.06882407117104898,10
2015-02-10,Surface,4.714499999999999,2.653760905666606,10
2015-02-10,Mid-Depth,5.97,1.0762899237658967,10
2015-02-10,Lower Photic,2.4205,0.774662829881491,10
2015-02-10,Deep,1.0365808018885079,0.3926116420725075,10
2015-03-10,Surface,1.61,1.140253383146824,10
2015-03-10,Mid-Depth,5.769,1.9060573035573836,10
2015-03-10,Lower Photic,6.758,0.6346442573074567,10
2015-03-10,Deep,3.188932411245305,1.937971587560325,10
2015-04-14,Surface,0.3370000000000001,0.07056124211554732,10
2015-04-14,Mid-Depth,0.6789999999999999,0.11512794814659232,10
2015-04-14,Lower Photic,0.837,0.014181364924121755,10
2015-04-14,Deep,0.3431303820304413,0.2378947584743664,10
2015-05-05,Surface,0.4630000000000001,0.10934654391733954,10
2015-05-05,Mid-Depth,0.784,0.09754770912510224,10
2015-05-05,Lower Photic,0.868,0.07699927849589816,10
2015-05-05,Deep,0.32076402192613596,0.2823353779350863,10
2015-06-09,Surface,0.586,0.11529671865813587,10
2015-06-09,Mid-Depth,0.724,0.020110804171997825,10
2015-06-09,Lower Photic,0.617,0.0912931785208755,10
2015-06-09,Deep,0.24793333333333334,0.08374635426006227,10
2015-07-14,Surface,0.6090000000000001,0.19553061709671513,10
2015-07-14,Mid-Depth,1.427,0.04498147766951784,10
2015-07-14,Lower Photic,1.379,0.05130518708885309,10
2015-07-14,Deep,0.4454403113086,0.3600942793772447,10
2015-08-10,Surface,0.931,0.41124337211815476,10
2015-08-10,Mid-Depth,1.625,0.26060826285186484,10
2015-08-10,Lower Photic,1.141,0.0703088424974649,10
2015-08-10,Deep,0.4944039739963249,0.35986700186839665,10
2015-09-09,Surface,2.5806666666666667,0.42078351373610023,10
2015-09-09,Mid-Depth,2.3063333333333333,0.5750565189613973,10
2015-09-09,Lower Photic,0.962,0.3729402692716951,10
2015-09-09,Deep,0.3591777598781619,0.1571655145512845,10
2015-10-06,Surface,0.959,0.45403010179208747,10
2015-10-06,Mid-Depth,1.198,0.22503333086456323,10
2015-10-06,Lower Photic,0.7630000000000001,0.08895067297228404,10
2015-10-06,Deep,0.29027603239441013,0.12845696489542865,10
2015-12-08,Surface,1.1010000000000002,0.38822816887896106,10
2015-12-08,Mid-Depth,2.13,0.14914571547464733,10
2015-12-08,Lower Photic,1.9620000000000004,0.12290918056299402,10
2015-12-08,Deep,0.5605477107283918,0.5518896034252854,10
2016-01-19,Surface,1.3729999999999998,0.5724615465009175,10
2016-01-19,Mid-Depth,1.798,0.14412957133542492,10
2016-01-19,Lower Photic,1.671,0.19427643535265243,10
2016-01-19,Deep,0.5370977548901193,0.5006477705179496,10
2016-02-16,Surface,3.530500000000001,1.8437980878851374,10
2016-02-16,Mid-Depth,5.529999999999999,0.31832897030168855,10
2016-02-16,Lower Photic,4.209999999999999,0.3275159029217767,10
2016-02-16,Deep,1.6887845422381307,1.5305931344591888,10
2016-03-08,Surface,1.9140000000000001,1.1693807583608906,10
2016-03-08,Mid-Depth,4.2780000000000005,0.19555050498528512,10
2016-03-08,Lower Photic,3.6319999999999992,0.352666036546381,10
2016-03-08,Deep,1.20613523766943,0.6397127270780418,10
