date,depth_group,mean_ph,std_ph,measurement_count
2014-02-26,Surface,8.586553146262139,0.06809260138721743,10
2014-02-26,Mid-Depth,8.373181254153582,0.05259754062777742,10
2014-02-26,Lower Photic,8.200243818058953,0.06604873078838401,10
2014-02-26,Deep,7.858827659275434,0.11575763040297579,28
2014-03-26,Surface,8.556000000000001,0.009660917830793448,10
2014-03-26,Mid-Depth,8.569999999999999,1.8724445165742407e-15,10
2014-03-26,Lower Photic,8.512,0.04211096452627688,10
2014-03-26,Deep,8.16093792737654,0.14963509787789395,28
2014-04-22,Surface,8.688804552455554,0.03221063220936409,10
2014-04-22,Mid-Depth,8.686000000000002,0.005163977794943112,10
2014-04-22,Lower Photic,8.652,0.03614784456460247,10
2014-04-22,Deep,8.236051220089548,0.165394709675546,28
2014-06-24,Surface,8.539999999999997,0.14966629547095767,10
2014-06-24,Mid-Depth,8.864,0.03806427312965399,10
2014-06-24,Lower Photic,8.548,0.20032196307167371,10
2014-06-24,Deep,7.949897358860165,0.14993627206398366,28
2014-07-23,Surface,8.788,0.15324635214074234,10
2014-07-23,Mid-Depth,9.112,0.060882400303098105,10
2014-07-23,Lower Photic,9.015,0.015811388300842118,10
2014-07-23,Deep,8.971459266883013,0.2039383903473191,28
2014-08-12,Surface,9.010000000000002,1.8724445165742407e-15,10
2014-08-12,Mid-Depth,9.010000000000002,1.8724445165742407e-15,10
2014-08-12,Lower Photic,9.010000000000002,1.8724445165742407e-15,10
2014-08-12,Deep,8.96284680016358,0.2065824012737927,28
2014-09-08,Surface,7.3195,0.6473555179858027,10
2014-09-08,Mid-Depth,7.075,0.22584409568451308,10
2014-09-08,Lower Photic,8.204,0.8574406361051734,10
2014-09-08,Deep,7.831138182511858,0.3480914882584974,28
2014-10-07,Surface,9.661,0.07852105167122736,10
2014-10-07,Mid-Depth,9.831,0.044334586448455726,10
2014-10-07,Lower Photic,9.786,0.08016649341630638,10
2014-10-07,Deep,8.9285773621602,0.41148996100341834,28
2014-11-11,Surface,10.867,0.11860766323377986,10
2014-11-11,Mid-Depth,11.184000000000001,0.07574812062208379,10
2014-11-11,Lower Photic,11.350999999999999,0.08157477823717581,10
2014-11-11,Deep,10.351090828530479,0.6443399838664684,28
2014-12-08,Surface,8.499,0.03314949304120486,10
2014-12-08,Mid-Depth,8.512,0.0063245553203366235,10
2014-12-08,Lower Photic,8.501,0.019692073983655484,10
2014-12-08,Deep,8.151254709103906,0.2790895365549723,28
2015-01-14,Surface,8.433,0.03267686915507354,10
2015-01-14,Mid-Depth,8.409,0.012866839377078913,10
2015-01-14,Lower Photic,8.401,0.007378647873726061,10
2015-01-14,Deep,8.37763690751375,0.08925534176138882,28
2015-02-10,Surface,8.427000000000001,0.1147025137765806,10
2015-02-10,Mid-Depth,8.294,0.059104427358137215,10
2015-02-10,Lower Photic,8.166,0.01776388345929859,10
2015-02-10,Deep,8.107080434767513,0.055904218166729434,28
2015-03-10,Surface,8.647,0.035292429153510746,10
2015-03-10,Mid-Depth,8.571000000000002,0.042282121254470686,10
2015-03-10,Lower Photic,8.489999999999998,0.012472191289246206,10
2015-03-10,Deep,8.427080561771378,0.10366590850933571,28
2015-04-14,Surface,8.774,0.01955050439815342,10
2015-04-14,Mid-Depth,8.77,0.028674417556808555,10
2015-04-14,Lower Photic,8.687,0.024060109910158146,10
2015-04-14,Deep,8.445594174741947,0.15525676790467108,28
2015-05-05,Surface,8.782,0.07465476095557001,10
2015-05-05,Mid-Depth,8.648,0.0418462795372675,10
2015-05-05,Lower Photic,8.537,0.054782397821846754,10
2015-05-05,Deep,8.234239781937758,0.1507623606228156,28
2015-06-09,Surface,8.988,0.025298221281346945,10
2015-06-09,Mid-Depth,8.931999999999999,0.026997942308422066,10
2015-06-09,Lower Photic,8.636999999999997,0.08718435129718619,10
2015-06-09,Deep,8.332374999999999,0.0839222110051922,28
2015-07-14,Surface,8.692,0.015491933384829822,10
2015-07-14,Mid-Depth,8.655999999999999,0.015055453054181298,10
2015-07-14,Lower Photic,8.549000000000001,0.08774331250237186,10
2015-07-14,Deep,8.077233473335033,0.13209579527440649,28
2015-08-10,Surface,8.867,0.01059349905471406,10
2015-08-10,Mid-Depth,8.846,0.023190036174567913,10
2015-08-10,Lower Photic,8.716999999999999,0.10719141756689296,10
2015-08-10,Deep,8.243498078073154,0.109999921040868,28
2015-09-09,Surface,9.051,0.046055522047970754,10
2015-09-09,Mid-Depth,8.815,0.10585629672133626,10
2015-09-09,Lower Photic,8.551999999999998,0.09704523572941526,10
2015-09-09,Deep,8.046731281869803,0.13235127782470002,28
2015-10-06,Surface,8.748999999999999,0.10038260141412289,10
2015-10-06,Mid-Depth,8.363,0.0691295080908933,10
2015-10-06,Lower Photic,8.206999999999997,0.06201254353399427,10
2015-10-06,Deep,7.914764661150396,0.06814144507118158,28
2015-11-12,Surface,8.969000000000001,0.012866839377079498,10
2015-11-12,Mid-Depth,8.943,0.012516655570345725,10
2015-11-12,Lower Photic,8.716999999999999,0.1918940679993348,10
2015-11-12,Deep,7.9265594082732544,0.13706422989346637,28
2015-12-08,Surface,8.373000000000001,0.04110960958218928,10
2015-12-08,Mid-Depth,8.381,0.015238839267550451,10
2015-12-08,Lower Photic,8.358999999999998,0.008755950357708946,10
2015-12-08,Deep,8.092026867320463,0.22259007334356276,28
2016-01-19,Surface,7.775,0.026352313834736647,10
2016-01-19,Mid-Depth,7.718999999999999,0.014491376746189572,10
2016-01-19,Lower Photic,7.69,0.008164965809277449,10
2016-01-19,Deep,7.52385861502746,0.19453719790438487,28
2016-02-16,Surface,7.982999999999999,0.08512082915218573,10
2016-02-16,Mid-Depth,7.910000000000001,0.009428090415820642,10
2016-02-16,Lower Photic,7.921000000000001,0.011972189997378549,10
2016-02-16,Deep,7.893810380521401,0.07358949425112817,28
2016-03-08,Surface,8.685,0.06293735862833061,10
2016-03-08,Mid-Depth,8.562999999999999,0.03433495141818185,10
2016-03-08,Lower Photic,8.494,0.023190036174567618,10
2016-03-08,Deep,8.486984527923811,0.14672365535087165,28
2016-04-13,Surface,8.036,0.0636308799946132,10
2016-04-13,Mid-Depth,7.87,0.06616477747093068,10
2016-04-13,Lower Photic,7.703,0.05143496432929209,10
2016-04-13,Deep,7.6738736271370245,0.06960594099179208,28
2016-05-17,Surface,8.578000000000001,0.030840089349920875,10
2016-05-17,Mid-Depth,8.535,0.048819395052922855,10
